program,proxyProject,proxyConfig,name,component,subcomponent,materialCategory,materialName,substanceGroup,substanceName,productGroup,productLine,status,massMobilizedBioCert,massMobilizedPrimary,massMobilizedRcCert,massMobilizedRen,massShippedBioCert,massShippedPrimary,massShippedRcCert,massShippedRen,materialMassShipped,materialMassMobilized,date,lastUpdated
SP200,,,Smartphone Pro,Taptic,Taptic,Elements,Co,Elements,Co,Phone,,active,0,0.4272839078903997,0.5900587299438852,0,0,0.4272839078903997,0.5900587299438852,0,1.017342637834285,1.017342637834285,2025-01-15 10:00:00,2025-06-01
SP200,,,Smartphone Pro,Taptic,Taptic,Elements,Cu,Elements,Cu,Phone,,active,0,0.7193147060610344,0.9933393559890474,0,0,0.7193147060610344,0.9933393559890474,0,1.7126540620500819,1.7126540620500819,2025-01-15 10:00:00,2025-06-01
SP200,,,Smartphone Pro,Taptic,Taptic,Elements,Ni,Elements,Ni,Phone,,active,0,0.39989887425933196,0.5522413025486012,0,0,0.39989887425933196,0.5522413025486012,0,0.9521401768079332,0.9521401768079332,2025-01-15 10:00:00,2025-06-01
SP200,,,Smartphone Pro,Fasteners,Fasteners,Steel,Al,Steel,Al,Phone,,active,0,0.055501339531694095,0.09055481713065879,0,0,0.055501339531694095,0.09055481713065879,0,0.1460561566623529,0.1460561566623529,2025-01-15 10:00:00,2025-06-01
SP200,,,Smartphone Pro,Fasteners,Fasteners,Steel,Fe,Steel,Fe,Phone,,active,0,0.01823370969301594,0.029749736867552324,0,0,0.01823370969301594,0.029749736867552324,0,0.047983446560568264,0.047983446560568264,2025-01-15 10:00:00,2025-06-01
SP200,,,Smartphone Pro,Fasteners,Fasteners,Steel,Ag,Steel,Ag,Phone,,active,0,0.48017112221736885,0.7834370941441281,0,0,0.48017112221736885,0.7834370941441281,0,1.263608216361497,1.263608216361497,2025-01-15 10:00:00,2025-06-01
SP200,,,Smartphone Pro,Fasteners,Fasteners,Steel,Sn,Steel,Sn,Phone,,active,0,0.510093828557921,0.8322583518576606,0,0,0.510093828557921,0.8322583518576606,0,1.3423521804155816,1.3423521804155816,2025-01-15 10:00:00,2025-06-01
SP200,,,Smartphone Pro,Wireless,Wireless,Elements,Fe,Elements,Fe,Phone,,active,0,0.3306686380224824,0.1285933592309654,0,0,0.3306686380224824,0.1285933592309654,0,0.45926199725344785,0.45926199725344785,2025-01-15 10:00:00,2025-06-01
SP200,,,Smartphone Pro,Wireless,Wireless,Elements,Mn,Elements,Mn,Phone,,active,0,1.3077298409887192,0.5085616048289464,0,0,1.3077298409887192,0.5085616048289464,0,1.8162914458176658,1.8162914458176658,2025-01-15 10:00:00,2025-06-01
SP200,,,Smartphone Pro,Wireless,Wireless,Elements,Si,Elements,Si,Phone,,active,0,1.2416015209887983,0.4828450359400883,0,0,1.2416015209887983,0.4828450359400883,0,1.7244465569288867,1.7244465569288867,2025-01-15 10:00:00,2025-06-01
SP200,,,Smartphone Pro,Depth,Depth,Elements,Li,Elements,Li,Phone,,active,0,0.12397977577157651,0.01377553064128628,0,0,0.12397977577157651,0.01377553064128628,0,0.1377553064128628,0.1377553064128628,2025-01-15 10:00:00,2025-06-01
SP200,,,Smartphone Pro,Depth,Depth,Elements,Zn,Elements,Zn,Phone,,active,0,0.07656944452354107,0.00850771605817123,0,0,0.07656944452354107,0.00850771605817123,0,0.0850771605817123,0.0850771605817123,2025-01-15 10:00:00,2025-06-01
SP200,,,Smartphone Pro,Depth,Depth,Elements,Cu,Elements,Cu,Phone,,active,0,0.5413861754285666,0.06015401949206295,0,0,0.5413861754285666,0.06015401949206295,0,0.6015401949206295,0.6015401949206295,2025-01-15 10:00:00,2025-06-01
SP200,,,Smartphone Pro,Depth,Depth,Elements,Co,Elements,Co,Phone,,active,0,0.33046513125057536,0.03671834791673059,0,0,0.33046513125057536,0.03671834791673059,0,0.3671834791673059,0.3671834791673059,2025-01-15 10:00:00,2025-06-01
SP200,,,Smartphone Pro,Depth,Depth,Elements,Sn,Elements,Sn,Phone,,active,0,0.27353678658274905,0.03039297628697212,0,0,0.27353678658274905,0.03039297628697212,0,0.3039297628697212,0.3039297628697212,2025-01-15 10:00:00,2025-06-01
SP200,,,Smartphone Pro,Depth,Depth,Elements,B,Elements,B,Phone,,active,0,0.4540626864429917,0.050451409604776856,0,0,0.4540626864429917,0.050451409604776856,0,0.5045140960477685,0.5045140960477685,2025-01-15 10:00:00,2025-06-01
