program,proxyProject,proxyConfig,name,component,subcomponent,materialCategory,materialName,substanceGroup,substanceName,productGroup,productLine,status,massMobilizedBioCert,massMobilizedPrimary,massMobilizedRcCert,massMobilizedRen,massShippedBioCert,massShippedPrimary,massShippedRcCert,massShippedRen,materialMassShipped,materialMassMobilized,date,lastUpdated
TB300,,,Tablet B,Display_assembly,Display_assembly,Plastic,B,Plastic,B,Tablet,,active,0,1.170849058742223,0.39028301958074096,0,0,1.170849058742223,0.39028301958074096,0,1.5611320783229639,1.5611320783229639,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Cover_glass,Cover_glass,Glass,Cr,Glass,Cr,Tablet,,active,0,8.660663243586626,0.9622959159540696,0,0,8.660663243586626,0.9622959159540696,0,9.622959159540695,9.622959159540695,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Cover_glass,Cover_glass,Glass,Co,Glass,Co,Tablet,,active,0,3.8118546403420686,0.4235394044824521,0,0,3.8118546403420686,0.4235394044824521,0,4.23539404482452,4.23539404482452,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Cover_glass,Cover_glass,Glass,Si,Glass,Si,Tablet,,active,0,7.151937385156089,0.7946597094617877,0,0,7.151937385156089,0.7946597094617877,0,7.946597094617876,7.946597094617876,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Cover_glass,Cover_glass,Glass,Zn,Glass,Zn,Tablet,,active,0,1.0456722602327932,0.11618580669253259,0,0,1.0456722602327932,0.11618580669253259,0,1.1618580669253258,1.1618580669253258,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Cover_glass,Cover_glass,Glass,Ag,Glass,Ag,Tablet,,active,0,6.758403252575904,0.750933694730656,0,0,6.758403252575904,0.750933694730656,0,7.50933694730656,7.50933694730656,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Cover_glass,Cover_glass,Glass,Au,Glass,Au,Tablet,,active,0,17.571469218106525,1.952385468678503,0,0,17.571469218106525,1.952385468678503,0,19.52385468678503,19.52385468678503,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,MLB,MLB,Elements,Cu,Elements,Cu,Tablet,,active,0,0.5675065469265167,0.27951814997873214,0,0,0.5675065469265167,0.27951814997873214,0,0.847024696905249,0.847024696905249,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,MLB,MLB,Elements,P,Elements,P,Tablet,,active,0,1.0877718790057638,0.5357682389132867,0,0,1.0877718790057638,0.5357682389132867,0,1.6235401179190505,1.6235401179190505,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,MLB,MLB,Elements,Ti,Elements,Ti,Tablet,,active,0,3.551422360992925,1.7492080285487543,0,0,3.551422360992925,1.7492080285487543,0,5.30063038954168,5.30063038954168,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,MLB,MLB,Elements,Mn,Elements,Mn,Tablet,,active,0,2.123354960976066,1.0458315479434355,0,0,2.123354960976066,1.0458315479434355,0,3.1691865089195015,3.1691865089195015,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,MLB,MLB,Elements,Cr,Elements,Cr,Tablet,,active,0,1.9877625135222723,0.9790472081527611,0,0,1.9877625135222723,0.9790472081527611,0,2.9668097216750335,2.9668097216750335,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,MLB,MLB,Elements,Au,Elements,Au,Tablet,,active,0,2.7421817385764555,1.3506268264630306,0,0,2.7421817385764555,1.3506268264630306,0,4.092808565039486,4.092808565039486,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Speaker,Speaker,Steel,Fe,Steel,Fe,Tablet,,active,0,0.1685806807828204,0.13792964791321669,0,0,0.1685806807828204,0.13792964791321669,0,0.30651032869603706,0.30651032869603706,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Speaker,Speaker,Steel,Mn,Steel,Mn,Tablet,,active,0,1.505110870235449,1.2314543483744582,0,0,1.505110870235449,1.2314543483744582,0,2.736565218609907,2.736565218609907,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Speaker,Speaker,Steel,Zn,Steel,Zn,Tablet,,active,0,2.523223739663352,2.064455786997288,0,0,2.523223739663352,2.064455786997288,0,4.58767952666064,4.58767952666064,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Speaker,Speaker,Steel,Cu,Steel,Cu,Tablet,,active,0,0.20308470931837888,0.16616021671503725,0,0,0.20308470931837888,0.16616021671503725,0,0.36924492603341613,0.36924492603341613,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,FCAM,FCAM,Elements,P,Elements,P,Tablet,,active,0,1.960967422584582,0.17051890631170277,0,0,1.960967422584582,0.17051890631170277,0,2.1314863288962846,2.1314863288962846,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,FCAM,FCAM,Elements,Sn,Elements,Sn,Tablet,,active,0,0.13461658250426972,0.011705789782979977,0,0,0.13461658250426972,0.011705789782979977,0,0.1463223722872497,0.1463223722872497,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,FCAM,FCAM,Elements,Co,Elements,Co,Tablet,,active,0,0.2777016670693903,0.024147971049512204,0,0,0.2777016670693903,0.024147971049512204,0,0.30184963811890253,0.30184963811890253,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,FCAM,FCAM,Elements,Si,Elements,Si,Tablet,,active,0,2.226714327841759,0.1936273328558051,0,0,2.226714327841759,0.1936273328558051,0,2.420341660697564,2.420341660697564,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Fasteners,Fasteners,Steel,Ti,Steel,Ti,Tablet,,active,0,0.8733008228499849,1.0673676723722039,0,0,0.8733008228499849,1.0673676723722039,0,1.9406684952221889,1.9406684952221889,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Fasteners,Fasteners,Steel,Co,Steel,Co,Tablet,,active,0,0.40968550756876493,0.500726731472935,0,0,0.40968550756876493,0.500726731472935,0,0.9104122390417,0.9104122390417,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Fasteners,Fasteners,Steel,Mg,Steel,Mg,Tablet,,active,0,0.34635265928613446,0.4233199169052755,0,0,0.34635265928613446,0.4233199169052755,0,0.7696725761914099,0.7696725761914099,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Fasteners,Fasteners,Steel,Au,Steel,Au,Tablet,,active,0,0.17066101029511566,0.20858567924958582,0,0,0.17066101029511566,0.20858567924958582,0,0.3792466895447015,0.3792466895447015,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Wireless,Wireless,Elements,Ni,Elements,Ni,Tablet,,active,0,0.030440925898485544,0.008585902176495923,0,0,0.030440925898485544,0.008585902176495923,0,0.039026828074981465,0.039026828074981465,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Wireless,Wireless,Elements,Fe,Elements,Fe,Tablet,,active,0,2.0298159395274107,0.5725121880718338,0,0,2.0298159395274107,0.5725121880718338,0,2.6023281275992445,2.6023281275992445,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,Wireless,Wireless,Elements,Cr,Elements,Cr,Tablet,,active,0,1.839743134574104,0.5189019097516704,0,0,1.839743134574104,0.5189019097516704,0,2.3586450443257743,2.3586450443257743,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,I_O,I_O,Elements,Mn,Elements,Mn,Tablet,,active,0,1.173533661920133,0.5029429979657714,0,0,1.173533661920133,0.5029429979657714,0,1.6764766598859044,1.6764766598859044,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,I_O,I_O,Elements,Ag,Elements,Ag,Tablet,,active,0,0.3072681302600511,0.13168634154002193,0,0,0.3072681302600511,0.13168634154002193,0,0.4389544718000731,0.4389544718000731,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,I_O,I_O,Elements,Si,Elements,Si,Tablet,,active,0,0.8096185177306537,0.34697936474170876,0,0,0.8096185177306537,0.34697936474170876,0,1.1565978824723626,1.1565978824723626,2025-01-15 10:00:00,2025-06-01
TB300,,,Tablet B,I_O,I_O,Elements,Fe,Elements,Fe,Tablet,,active,0,0.15957969008916165,0.06839129575249785,0,0,0.15957969008916165,0.06839129575249785,0,0.2279709858416595,0.2279709858416595,2025-01-15 10:00:00,2025-06-01
